county,name,rep_votes,dem_votes,lib_votes,ind_votes,win_code
FORD,057 Dodge City Precinct 01,211,143,21,0,15
FORD,057 Dodge City Precinct 02,116,94,19,0,15
FORD,057 Dodge City Precinct 03,122,137,12,0,25
FORD,057 Dodge City Precinct 03 H115,0,0,0,0,0
FORD,057 Dodge City Precinct 04,343,252,38,0,15
FORD,057 Dodge City Precinct 05,647,414,42,0,15
FORD,057 Dodge City Precinct 06,855,534,49,0,15
FORD,057 Dodge City Precinct 07,36,17,2,0,16
FORD,057 Dodge City Precinct 08,0,0,0,0,0
FORD,057 Dodge City Precinct 09,3,2,0,0,16
FORD,057 Dodge City Precinct 10,0,0,0,0,0
FORD,057 Dodge City Township C H115,0,0,0,0,0
FORD,057 Dodge City Township W H119,0,0,0,0,0
FORD,057 Dodge Township H115,124,49,9,0,16
FORD,057 Dodge Township H119,24,10,1,0,16
FORD,057 Dodge Township H119 A,1,0,0,0,19
FORD,057 Dodge Township Ward 3,17,5,1,0,17
FORD,057 Enterprise Township H115,99,41,7,0,16
FORD,057 Enterprise Township H119,0,1,1,0,0
FORD,057 Fairview Township,66,25,7,0,16
FORD,057 Ford City,62,9,4,0,18
FORD,057 Ford Township,56,8,2,0,18
FORD,057 Grandview Township East H119,0,0,0,0,0
FORD,057 Grandview Township H115,118,36,5,0,17
FORD,057 Grandview Township H119,0,0,0,0,0
FORD,057 Grandview Township Ward 2 H115,30,13,1,0,16
FORD,057 Grandview Township Ward 2 H119,0,0,0,0,0
FORD,057 Richland Township,116,46,12,0,16
FORD,057 Royal Township,73,30,1,0,17
FORD,057 Sodville Township,35,3,1,0,18
FORD,057 Spearville City,189,100,14,0,16
FORD,057 Spearville Township,117,20,7,0,18
FORD,057 Wheatland Township,54,8,3,0,18
FORD,057 Wilburn Township,25,5,0,0,18
FRANKLIN,059 Appanoose Township,61,53,8,0,15
FRANKLIN,059 Centropolis North Township,119,53,9,0,16
FRANKLIN,059 Centropolis South Township,106,69,9,0,15
FRANKLIN,059 Cutler Township,159,102,17,0,15
FRANKLIN,059 Franklin Township,528,349,53,0,15
FRANKLIN,059 Greenwood Township,112,60,5,0,16
FRANKLIN,059 Harrison Township,149,67,9,0,16
FRANKLIN,059 Hayes Township,87,71,10,0,15
FRANKLIN,059 Homewood Township,105,93,11,0,15
FRANKLIN,059 Lincoln Township,201,159,16,0,15
FRANKLIN,059 Ohio Township,156,120,19,0,15
FRANKLIN,059 Ottawa Exclave Airport,0,0,0,0,0
FRANKLIN,059 Ottawa Precinct 1,141,117,16,0,15
FRANKLIN,059 Ottawa Precinct 1 Exclave (A),0,0,0,0,0
FRANKLIN,059 Ottawa Precinct 1 Exclave (B),0,0,0,0,0
FRANKLIN,059 Ottawa Precinct 2,168,153,8,0,15
FRANKLIN,059 Ottawa Precinct 3,62,70,14,0,24
FRANKLIN,059 Ottawa Precinct 4,352,334,32,0,14
FRANKLIN,059 Ottawa Precinct 6,134,127,8,0,14
FRANKLIN,059 Ottawa Precinct 7,264,287,42,0,24
FRANKLIN,059 Ottawa Precinct 8,359,377,39,0,24
FRANKLIN,059 Ottawa Township,205,134,19,0,15
FRANKLIN,059 Peoria Township,173,89,13,0,16
FRANKLIN,059 Pomona Township,150,133,19,0,14
FRANKLIN,059 Pottawatomie Township,130,74,14,0,15
FRANKLIN,059 Richmond Township,153,91,14,0,15
FRANKLIN,059 Williamsburg Township,92,103,16,0,24
GEARY,061 Blakely Township,32,17,2,0,16
GEARY,061 Fort Riley Milford Township Block 401,0,0,0,0,0
GEARY,061 Fort Riley Milford Township Block 501,0,0,0,0,0
GEARY,061 Fort Riley Milford Township Block 601,0,0,0,0,0
GEARY,061 Fort Riley Milford Township Block 701,0,0,0,0,0
GEARY,061 Fort Riley Precinct A,5,2,1,0,16
GEARY,061 Fort Riley Precinct A S17 A,0,0,0,0,0
GEARY,061 Fort Riley Precinct A S22,0,0,0,0,0
GEARY,061 Fort Riley Precinct B,25,14,2,0,16
GEARY,061 Fort Riley Precinct C,0,0,0,0,0
GEARY,061 Fort Riley Precinct D,0,0,0,0,0
GEARY,061 Fort Riley Precinct E,0,0,0,0,0
GEARY,061 Fort Riley Precinct F,0,0,0,0,0
GEARY,061 Fort Riley Precinct G,0,0,0,0,0
GEARY,061 Fort Riley Precinct H,0,0,0,0,0
GEARY,061 Fort Riley Precinct I,0,0,0,0,0
GEARY,061 Fort Riley Precinct J,0,0,0,0,0
GEARY,061 Fort Riley Precinct K,0,0,0,0,0
GEARY,061 Fort Riley Precinct L S17,0,0,0,0,0
GEARY,061 Fort Riley Precinct L S22,0,0,0,0,0
GEARY,061 Fort Riley Precinct M,0,0,0,0,0
GEARY,061 Fort Riley Precinct N,0,0,0,0,0
GEARY,061 Grandview Township,102,56,17,0,15
GEARY,061 Grandview Township Enclave A,0,0,0,0,0
GEARY,061 Jackson Township,27,12,2,0,16
GEARY,061 Jefferson Township,92,48,10,0,16
GEARY,061 Junction City Ward 1 Precinct 1,49,67,9,0,25
GEARY,061 Junction City Ward 1 Precinct 2,55,61,6,0,25
GEARY,061 Junction City Ward 1 Precinct 3,115,82,13,0,15
GEARY,061 Junction City Ward 1 Precinct 4,171,190,11,0,25
GEARY,061 Junction City Ward 1 Precinct 5,99,104,12,0,24
GEARY,061 Junction City Ward 1 Precinct 5 H65,99,104,12,0,24
GEARY,061 Junction City Ward 1 Precinct 5 H68,99,104,12,0,24
GEARY,061 Junction City Ward 1 Precinct 6,128,137,12,0,24
GEARY,061 Junction City Ward 1 Precinct 6 Part 1,0,0,0,0,0
GEARY,061 Junction City Ward 1 Precinct 6 Part 2,0,0,0,0,0
GEARY,061 Junction City Ward 1 Precinct 7,161,157,14,0,14
GEARY,061 Junction City Ward 2 Precinct 1,31,31,2,0,0
GEARY,061 Junction City Ward 2 Precinct 2,73,107,9,0,25
GEARY,061 Junction City Ward 2 Precinct 3,21,17,0,0,15
GEARY,061 Junction City Ward 2 Precinct 4,20,12,1,0,16
GEARY,061 Junction City Ward 2 Precinct 4 Part 1,0,0,0,0,0
GEARY,061 Junction City Ward 2 Precinct 4 Part 2,0,0,0,0,0
GEARY,061 Junction City Ward 2 Precinct 4 Part 3,0,0,0,0,0
GEARY,061 Junction City Ward 2 Precinct 5,98,93,8,0,14
GEARY,061 Junction City Ward 2 Precinct 5 Part 2 S22,0,0,0,0,0
GEARY,061 Junction City Ward 2 Precinct 6,57,61,6,0,24
GEARY,061 Junction City Ward 2 Precinct 7,73,48,9,0,15
GEARY,061 Junction City Ward 2 Precinct 8,19,14,3,0,15
GEARY,061 Junction City Ward 3 Precinct 1,38,40,3,0,24
GEARY,061 Junction City Ward 3 Precinct 2,107,96,16,0,14
GEARY,061 Junction City Ward 3 Precinct 3,36,32,7,0,14
GEARY,061 Junction City Ward 3 Precinct 4,20,14,0,0,15
GEARY,061 Junction City Ward 4 Precinct 1,33,33,10,0,0
GEARY,061 Junction City Ward 4 Precinct 1 Exclave,0,0,0,0,0
GEARY,061 Junction City Ward 4 Precinct 2,21,33,0,0,26
GEARY,061 Junction City Ward 4 Precinct 2 Exclave,0,0,0,0,0
GEARY,061 Junction City Ward 4 Precinct 3 Exclave Golf,0,0,0,0,0
GEARY,061 Junction City Ward 4 Precinct 3 H65,56,84,10,0,25
GEARY,061 Junction City Ward 4 Precinct 3 H68,0,0,0,0,0
GEARY,061 Junction City Ward 4 Precinct 4,91,159,12,0,26
GEARY,061 Liberty Township,42,29,6,0,15
GEARY,061 Lyon Township,98,30,3,0,17
GEARY,061 Marshall Field,0,0,0,0,0
GEARY,061 Milford City Precinct,71,27,5,0,16
GEARY,061 Milford Township,271,164,17,0,15
GEARY,061 Smokey Hill Township Enclave A,0,0,0,0,0
GEARY,061 Smokey Hill Township Enclave B,0,0,0,0,0
GEARY,061 Smokey Hill Township Enclave C,0,0,0,0,0
GEARY,061 Smokey Hill Township Enclave D,0,0,0,0,0
GEARY,061 Smokey Hill Township Enclave E,0,0,0,0,0
GEARY,061 Smokey Hill Township Enclave F,0,0,0,0,0
GEARY,061 Smokey Hill Township Enclave G,0,0,0,0,0
GEARY,061 Smokey Hill Township Precinct 01,0,0,0,0,0
GEARY,061 Smokey Hill Township Precinct 05,113,38,3,0,17
GEARY,061 Smokey Hill Township S17 H65,201,105,15,0,16
GEARY,061 Smokey Hill Township S17 H68,201,105,15,0,16
GEARY,061 Smokey Hill Township S22 H65,201,105,15,0,16
GEARY,061 Smokey Hill Township S22 H68,201,105,15,0,16
GEARY,061 Smokey Hill Township Precinct 2,3,1,0,0,17
GEARY,061 Smokey Hill Township Precinct 3,38,22,3,0,16
GEARY,061 Smokey Hill Township Precinct 4,34,35,6,0,24
GEARY,061 Smokey Hill Township Precinct 6,13,9,2,0,15
GEARY,061 Wingfield Township,36,24,2,0,15
GOVE,063 Baker Township,351,149,19,0,16
GOVE,063 Gaeland Township,0,0,0,0,0
GOVE,063 Gove Township,50,22,4,0,16
GOVE,063 Grainfield Township,196,60,7,0,17
GOVE,063 Grinnell Township,142,41,6,0,17
GOVE,063 Jerome Township,44,12,0,0,17
GOVE,063 Larrabee Township,24,2,1,0,18
GOVE,063 Lewis Township,3,0,0,0,19
GOVE,063 Payne Township,0,0,0,0,0
GRAHAM,065 Allodium Township,15,0,1,0,19
GRAHAM,065 Bogue City,0,0,0,0,0
GRAHAM,065 Bryant Township,29,4,0,0,18
GRAHAM,065 Gettysburg Township,26,10,3,0,16
GRAHAM,065 Graham Township,17,8,1,0,16
GRAHAM,065 Happy Township,24,7,0,0,17
GRAHAM,065 Hill City Precinct 1 H110,46,34,5,0,15
GRAHAM,065 Hill City Precinct 1 H118,7,0,0,0,19
GRAHAM,065 Hill City Precinct 2 H110,244,155,10,0,15
GRAHAM,065 Hill City Precinct 2 H118,3,4,2,0,24
GRAHAM,065 Hill City Precinct 3 H110,92,44,8,0,16
GRAHAM,065 Hill City Precinct 3 H118,15,10,1,0,15
GRAHAM,065 Indiana Township,10,5,1,0,16
GRAHAM,065 Millbrook Township,51,12,4,0,17
GRAHAM,065 Morland City,0,0,0,0,0
GRAHAM,065 Morlan Township,28,1,0,0,19
GRAHAM,065 Nicodemus Township H110,6,1,0,0,18
GRAHAM,065 Nicodemus Township H118,3,6,2,0,25
GRAHAM,065 Pioneer Township,13,4,2,0,16
GRAHAM,065 Solomon Township,71,20,4,0,17
GRAHAM,065 Wildhorse Township,43,40,13,0,14
GRANT,067 Precinct 4 H122,0,0,0,0,0
GRANT,067 Precinct 4 H124,287,85,32,0,17
GRANT,067 Ulysses Ward 1,145,62,13,0,16
GRANT,067 Ulysses Ward 2,371,182,18,0,16
GRANT,067 Ulysses Ward 2 Exclave,0,0,0,0,0
GRANT,067 Ulysses Ward 3,354,178,50,0,16
GRAY,069 Cimarron Township Precinct 1,148,65,7,0,16
GRAY,069 Cimarron Township Precinct 2,384,177,30,0,16
GRAY,069 Copeland Township,80,26,8,0,17
GRAY,069 East Hess Township,81,23,2,0,17
GRAY,069 Foote Township,35,7,1,0,18
GRAY,069 Ingalls Township,115,50,8,0,16
GRAY,069 Logan Township,63,19,1,0,17
GRAY,069 Montezuma Township,207,85,17,0,16
GREELEY,071 Tribune Precinct 1,219,100,17,0,16
GREELEY,071 Tribune Precinct 2,127,38,3,0,17
GREELEY,071 Tribune Precinct 3,37,16,3,0,16
GREENWOOD,073 Bachelor Township,49,33,4,0,15
GREENWOOD,073 Eureka Airport,0,0,0,0,0
GREENWOOD,073 Eureka Township,89,68,7,0,15
GREENWOOD,073 Eureka Ward 1,165,96,17,0,15
GREENWOOD,073 Eureka Ward 1 Exclave,0,0,0,0,0
GREENWOOD,073 Eureka Ward 2,126,65,10,0,16
GREENWOOD,073 Eureka Ward 3,135,90,21,0,15
GREENWOOD,073 Fall River Township,45,33,5,0,15
GREENWOOD,073 Janesville Township,118,43,7,0,17
GREENWOOD,073 Lane Township,24,13,3,0,16
GREENWOOD,073 Madison Township,223,121,22,0,16
GREENWOOD,073 Otter Creek Township,44,34,3,0,15
GREENWOOD,073 Pleasant Grove Township,17,10,0,0,16
GREENWOOD,073 Quincy Township,36,13,1,0,17
GREENWOOD,073 Salem Township,10,1,1,0,18
GREENWOOD,073 Salt Springs Township,72,42,8,0,15
GREENWOOD,073 Shell Rock Township,60,9,3,0,18
GREENWOOD,073 South Salem Township C01,26,7,3,0,17
GREENWOOD,073 South Salem Township C04,0,0,0,0,0
GREENWOOD,073 Spring Creek Township,25,10,6,0,16
GREENWOOD,073 Twin Grove Township,101,57,6,0,16
HAMILTON,075 Bear Creek Township,14,3,0,0,18
HAMILTON,075 Coolidge Township,18,6,3,0,16
HAMILTON,075 Kendall Township,21,8,1,0,17
HAMILTON,075 Lamont Township,35,7,0,0,18
HAMILTON,075 Liberty Township,14,3,0,0,18
HAMILTON,075 Medway Township,21,5,0,0,18
HAMILTON,075 Richland Township,8,1,1,0,18
HAMILTON,075 Syracuse 1,82,67,9,0,15
HAMILTON,075 Syracuse 2,68,22,4,0,17
HAMILTON,075 Syracuse 3,75,33,3,0,16
HAMILTON,075 Syracuse 4,32,22,0,0,15
HAMILTON,075 Syracuse 5,74,49,2,0,15
HARPER,077 Anthony Ward 1,240,132,21,0,16
HARPER,077 Anthony Ward 2,103,68,12,0,15
HARPER,077 Anthony Ward 2 Exclave 1,0,0,0,0,0
HARPER,077 Anthony Ward 2 Exclave 2,0,0,0,0,0
HARPER,077 Anthony Ward 3,31,15,5,0,16
HARPER,077 Anthony Ward 3 Exclave 1,0,0,0,0,0
HARPER,077 Anthony Ward 3 Exclave 2,0,0,0,0,0
HARPER,077 Anthony Ward 4,79,30,8,0,16
HARPER,077 Anthony Ward 4 Exclave 1,0,0,0,0,0
HARPER,077 Harper Ward 1,120,92,7,0,15
HARPER,077 Harper Ward 1 Exclave 1,0,0,0,0,0
HARPER,077 Harper Ward 2,115,78,10,0,15
HARPER,077 Township 1,195,98,15,0,16
HARPER,077 Township 2,35,6,1,0,18
HARPER,077 Township 3 East,30,19,2,0,15
HARPER,077 Township 3 West,47,23,6,0,16
HARPER,077 Township 4,41,32,3,0,15
HARPER,077 Township 5 East,53,24,4,0,16
HARPER,077 Township 5 West,72,16,2,0,18
HARPER,077 Township 5 West Enclave,0,0,0,0,0
HARPER,077 Township 6 East,52,27,2,0,16
HARPER,077 Township 6 West,21,11,0,0,16
HARVEY,079 Alta Township,68,33,3,0,16
HARVEY,079 Burrton City,137,87,13,0,15
HARVEY,079 Burrton City Exclave,0,0,0,0,0
HARVEY,079 Burrton Township,51,32,5,0,15
HARVEY,079 Darlington Township H72,40,16,4,0,16
HARVEY,079 Darlington Township H74,117,56,0,0,16
HARVEY,079 Emma Township,148,65,7,0,16
HARVEY,079 Garden Township,81,50,3,0,16
HARVEY,079 Halstead City Ward 1 Precinct 1,144,110,14,0,15
HARVEY,079 Halstead City Ward 1 Precinct 2,178,165,14,0,14
HARVEY,079 Halstead Township,53,49,5,0,14
HARVEY,079 Hesston Precinct 1,326,349,16,0,25
HARVEY,079 Hesston Precinct 2,370,302,14,0,15
HARVEY,079 Highland Township,82,73,3,0,15
HARVEY,079 Lake Township,41,19,6,0,16
HARVEY,079 Lakin Township,74,29,1,0,17
HARVEY,079 Macon Township,103,95,11,0,14
HARVEY,079 Newton City Ward 1 Precinct 1,135,169,11,0,25
HARVEY,079 Newton City Ward 1 Precinct 2,115,126,16,0,24
HARVEY,079 Newton City Ward 1 Precinct 3,85,82,6,0,14
HARVEY,079 Newton City Ward 2 Precinct 1,105,151,13,0,25
HARVEY,079 Newton City Ward 2 Precinct 2,336,383,14,0,25
HARVEY,079 Newton City Ward 3 Precinct 1,154,151,17,0,14
HARVEY,079 Newton City Ward 3 Precinct 2,254,226,17,0,15
HARVEY,079 Newton City Ward 3 Precinct 3 Part A,220,180,16,0,15
HARVEY,079 Newton City Ward 3 Precinct 4,478,396,11,0,15
HARVEY,079 Newton City Ward 4 Precinct 1,171,204,13,0,25
HARVEY,079 Newton City Ward 4 Precinct 2,315,405,25,0,25
HARVEY,079 Newton City Ward 4 Precinct 3,234,268,30,0,25
HARVEY,079 Newton City Ward 4 Precinct 4,101,117,7,0,25
HARVEY,079 Newton Township Part A,3,1,0,0,17
HARVEY,079 Newton Township Part B,95,42,6,0,16
HARVEY,079 Newton Township Part B Exclave,0,0,0,0,0
HARVEY,079 Newton Township Part C,2,1,0,0,16
HARVEY,079 Newton Township Part D,27,7,2,0,17
HARVEY,079 Newton Township Part E,2,0,0,0,19
HARVEY,079 Newton Township Part F,0,0,0,0,0
HARVEY,079 Newton Township Part G,0,0,0,0,0
HARVEY,079 North Newton City,273,558,13,0,26
HARVEY,079 Pleasant Township,157,89,2,0,16
HARVEY,079 Richland Township,132,45,4,0,17
HARVEY,079 Sedgwick City,259,190,24,0,15
HARVEY,079 Sedgwick Township,69,51,6,0,15
HARVEY,079 Walton City,47,34,3,0,15
HARVEY,079 Walton Township,58,48,3,0,15
HASKELL,081 Ivanhoe Township,41,7,1,0,18
HASKELL,081 North Dudley,40,6,1,0,18
HASKELL,081 North Lockport,43,8,2,0,18
HASKELL,081 Satanta 1,47,11,1,0,17
HASKELL,081 Satanta 2 H122,16,3,0,0,18
HASKELL,081 Satanta 2 H124,160,93,10,0,16
HASKELL,081 South Lockport,34,9,1,0,17
HASKELL,081 Sublette 1 H122,15,2,2,0,17
HASKELL,081 Sublette 1 H124,229,61,12,0,17
HASKELL,081 Sublette 3 H122,2,3,0,0,26
HASKELL,081 Sublette 3 H124,147,39,6,0,17
HODGEMAN,083 Benton Township,27,2,0,0,19
HODGEMAN,083 Marena Township,173,34,5,0,18
HODGEMAN,083 North Center,149,74,7,0,16
HODGEMAN,083 North Hallet,3,1,0,0,17
HODGEMAN,083 North Roscoe,22,0,0,0,19
HODGEMAN,083 Sawlog Township,33,8,2,0,17
HODGEMAN,083 South Center,134,51,7,0,16
HODGEMAN,083 South Hallet,13,2,1,0,18
HODGEMAN,083 South Roscoe,23,5,0,0,18
HODGEMAN,083 Sterling Township,43,14,0,0,17
HODGEMAN,083 Valley Township,16,4,0,0,18
JACKSON,085 Adrian Township,39,12,6,0,16
JACKSON,085 Banner Township,80,60,6,0,15
JACKSON,085 Cedar Township,238,202,19,0,15
JACKSON,085 Douglas Township,416,415,41,0,14
JACKSON,085 Franklin Township,207,214,16,0,24
JACKSON,085 Garfield Township,139,101,8,0,15
JACKSON,085 Grant Township,35,40,5,0,25
JACKSON,085 Holton Ward 1,151,179,17,0,25
JACKSON,085 Holton Ward 1 Exclave City Lake,0,0,0,0,0
JACKSON,085 Holton Ward 2,156,216,14,0,25
JACKSON,085 Holton Ward 3,137,153,17,0,24
JACKSON,085 Holton Ward 3 Exclave Industrial Park,0,0,0,0,0
JACKSON,085 Jefferson Township,127,91,9,0,15
JACKSON,085 Liberty Township,104,118,13,0,25
JACKSON,085 Lincoln Township,108,220,17,0,26
JACKSON,085 Netawaka Township,51,61,7,0,25
JACKSON,085 Soldier Township,95,62,4,0,15
JACKSON,085 Straight Creek Township,38,37,1,0,15
JACKSON,085 Washington Township,124,63,7,0,16
JACKSON,085 Whiting Township,70,52,13,0,15
JEFFERSON,087 Delaware Township,273,325,28,0,25
JEFFERSON,087 East Fairview,145,160,12,0,25
JEFFERSON,087 Jefferson Township,185,144,19,0,15
JEFFERSON,087 Kaw Township,274,275,22,0,24
JEFFERSON,087 Kentucky Township,239,330,24,0,25
JEFFERSON,087 Norton Township,155,115,16,0,15
JEFFERSON,087 Oskaloosa Township,342,336,26,0,14
JEFFERSON,087 Ozawkie Township,291,286,17,0,14
JEFFERSON,087 Rock Creek Township,473,454,46,0,14
JEFFERSON,087 Rural Township,124,163,5,0,25
JEFFERSON,087 Sarcoxie Township,163,281,7,0,26
JEFFERSON,087 Union Township,260,252,20,0,14
JEFFERSON,087 West Fairview,149,125,6,0,15
JEWELL,089 Allen Township,7,2,0,0,17
JEWELL,089 Athens Township,10,5,0,0,16
JEWELL,089 Browns Creek Township,22,4,0,0,18
JEWELL,089 Buffalo Township,113,39,13,0,16
JEWELL,089 Burr Oak Township,48,16,16,0,16
JEWELL,089 Calvin Township,22,3,0,0,18
JEWELL,089 Center Township,204,130,20,0,15
JEWELL,089 Erving Township,8,2,0,0,18
JEWELL,089 Esbon Township,33,21,8,0,15
JEWELL,089 Grant Township,49,14,1,0,17
JEWELL,089 Harrison Township,9,1,0,0,19
JEWELL,089 Highland Township,9,8,1,0,15
JEWELL,089 Holmwood Township,4,4,1,0,0
JEWELL,089 Ionia Township,29,2,1,0,19
JEWELL,089 Jackson Township,25,8,1,0,17
JEWELL,089 Limestone Township,17,7,2,0,16
JEWELL,089 Montana Township,18,5,3,0,16
JEWELL,089 Odessa Township,3,1,0,0,17
JEWELL,089 Prairie Township,40,7,3,0,18
JEWELL,089 Richland Township,8,1,2,0,17
JEWELL,089 Sinclair Township,10,1,3,0,17
JEWELL,089 Vicksburg Township,9,0,0,0,19
JEWELL,089 Walnut Township,24,3,1,0,18
JEWELL,089 Washington Township,13,7,0,0,16
JEWELL,089 White Mound Township,13,5,1,0,16
KEARNY,093 Deerfield Township,117,65,5,0,16
KEARNY,093 East Hibbard Township,40,6,1,0,18
KEARNY,093 Hartland Township,33,2,0,0,19
KEARNY,093 Kendall Township,18,1,0,0,19
KEARNY,093 Lakin Precinct 1,228,83,7,0,17
KEARNY,093 Lakin Precinct 2,152,78,10,0,16
KEARNY,093 Lakin Township,62,18,2,0,17
KEARNY,093 Southside Township,51,8,1,0,18
KEARNY,093 West Hibbard Township,15,1,0,0,19
KINGMAN,095 Allen Township,28,6,4,0,17
KINGMAN,095 Belmont Township,16,8,0,0,16
KINGMAN,095 Bennett Township,112,71,14,0,15
KINGMAN,095 Canton Township,29,7,1,0,17
KINGMAN,095 Chikaskia Township,25,16,2,0,15
KINGMAN,095 Dale Township,34,29,3,0,15
KINGMAN,095 Dresden Township,84,55,9,0,15
KINGMAN,095 Eagle Township,34,14,2,0,16
KINGMAN,095 Eureka Township,30,13,1,0,16
KINGMAN,095 Evan Township,159,48,8,0,17
KINGMAN,095 Galesburg Township,67,24,3,0,17
KINGMAN,095 Hoosier Township,38,15,3,0,16
KINGMAN,095 Kingman Township,44,8,0,0,18
KINGMAN,095 Kingman Ward 1,155,124,16,0,15
KINGMAN,095 Kingman Ward 1 Exclave,0,0,0,0,0
KINGMAN,095 Kingman Ward 2,203,179,25,0,14
KINGMAN,095 Kingman Ward 3,71,68,10,0,14
KINGMAN,095 Kingman Ward 4,103,79,6,0,15
KINGMAN,095 Liberty Township,31,21,2,0,15
KINGMAN,095 Ninnescah Township,97,28,4,0,17
KINGMAN,095 Peters Township,31,11,2,0,17
KINGMAN,095 Richland Township,21,9,2,0,16
KINGMAN,095 Rochester Township,41,25,4,0,15
KINGMAN,095 Rural Township,70,40,8,0,15
KINGMAN,095 Union Township,27,8,0,0,17
KINGMAN,095 Valley Township,26,11,4,0,16
KINGMAN,095 Vinita Township,70,36,5,0,16
KINGMAN,095 White Township Part A,47,24,2,0,16
KINGMAN,095 White Township Part A Enclave,0,0,0,0,0
KINGMAN,095 White Township Part B,31,25,4,0,15
KIOWA,097 Belvidere,8,3,1,0,16
KIOWA,097 Center I,160,73,15,0,16
KIOWA,097 Center I I,96,67,4,0,15
KIOWA,097 Haviland,212,72,8,0,17
KIOWA,097 Mullinville,132,44,7,0,17
LABETTE,099 Altamont City Part A,0,0,0,0,0
LABETTE,099 Canada Township,69,24,5,0,17
LABETTE,099 Chetopa Ward 1,33,38,1,0,25
LABETTE,099 Chetopa Ward 2,42,27,3,0,15
LABETTE,099 Chetopa Ward 3,50,42,5,0,15
LABETTE,099 Elm Grove Township,219,66,11,0,17
LABETTE,099 Fairview Township,58,22,0,0,17
LABETTE,099 Hackberry Township,73,34,3,0,16
LABETTE,099 Howard Township,92,36,8,0,16
LABETTE,099 Labette Township,96,43,6,0,16
LABETTE,099 Liberty Township,82,56,4,0,15
LABETTE,099 Montana Township,37,21,2,0,16
LABETTE,099 Mound Valley Township,162,84,12,0,16
LABETTE,099 Mount Pleasant Township,230,163,19,0,15
LABETTE,099 Neosho Township,39,25,2,0,15
LABETTE,099 North Township,127,103,8,0,15
LABETTE,099 North Township Enclave,0,0,0,0,0
LABETTE,099 Osage Township S14,0,0,0,0,0
LABETTE,099 Osage Township S15,147,81,6,0,16
LABETTE,099 Oswego City Ward 1,99,67,14,0,15
LABETTE,099 Oswego City Ward 1 Exclave,0,0,0,0,0
LABETTE,099 Oswego City Ward 2,87,71,8,0,15
LABETTE,099 Oswego City Ward 3,52,56,8,0,24
LABETTE,099 Oswego Township,57,28,3,0,16
LABETTE,099 Parsons Ward 1 Precinct 1,113,124,8,0,25
LABETTE,099 Parsons Ward 1 Precinct 2,54,47,4,0,15
LABETTE,099 Parsons Ward 1 Precinct 3,31,45,2,0,25
LABETTE,099 Parsons Ward 1 Precinct 3 Exclave,0,0,0,0,0
LABETTE,099 Parsons Ward 2 Precinct 1,31,48,2,0,25
LABETTE,099 Parsons Ward 2 Precinct 2,86,119,5,0,25
LABETTE,099 Parsons Ward 2 Precinct 3,73,110,9,0,25
LABETTE,099 Parsons Ward 2 Precinct 3 Exclave,0,0,0,0,0
LABETTE,099 Parsons Ward 3 Precinct 1,42,33,3,0,15
LABETTE,099 Parsons Ward 3 Precinct 2,93,130,7,0,25
LABETTE,099 Parsons Ward 3 Precinct 2 Exclave,0,0,0,0,0
LABETTE,099 Parsons Ward 3 Precinct 3,79,110,15,0,25
LABETTE,099 Parsons Ward 3 Precinct 4,113,142,12,0,25
LABETTE,099 Parsons Ward 4 Precinct 1,56,54,4,0,14
LABETTE,099 Parsons Ward 4 Precinct 2,52,101,13,0,26
LABETTE,099 Parsons Ward 4 Precinct 3,49,83,5,0,26
LABETTE,099 Parsons Ward 4 Precinct 4,91,105,6,0,25
LABETTE,099 Richland Township H1,0,0,0,0,0
LABETTE,099 Richland Township H1 A,10,9,1,0,15
LABETTE,099 Richland Township H1 B,4,9,1,0,26
LABETTE,099 Richland Township H7,32,16,2,0,16
LABETTE,099 Walton Township,157,120,3,0,15
LANE,101 Alamota Township,28,8,1,0,17
LANE,101 Cheyenne Township,84,26,5,0,17
LANE,101 Dighton City Precinct 1,103,58,9,0,16
LANE,101 Dighton City Precinct 2,136,68,7,0,16
LANE,101 Dighton City Precinct 3,42,15,5,0,16
LANE,101 Dighton Township 1,31,10,1,0,17
LANE,101 Dighton Township 2,39,15,2,0,16
LANE,101 Dighton Township 3,13,9,0,0,15
LANE,101 White Rock Township,5,6,1,0,25
LANE,101 Wilson Township,28,5,2,0,18
LEAVENWORTH,103 Alexandria Township,181,96,17,0,16
LEAVENWORTH,103 Basehor City,822,758,52,0,15
LEAVENWORTH,103 Basehor City Exclave 1,0,0,0,0,0
LEAVENWORTH,103 Basehor City Exclave 2,0,0,0,0,0
LEAVENWORTH,103 Basehor City Exclave 3,0,0,0,0,0
LEAVENWORTH,103 Basehor Township Voting District,403,265,25,0,15
LEAVENWORTH,103 Easton Township,208,149,13,0,15
LEAVENWORTH,103 Fairmount Township Voting District,539,415,39,0,15
LEAVENWORTH,103 High Prairie Township,471,292,35,0,15
LEAVENWORTH,103 Kickapoo Township,435,255,30,0,16
LEAVENWORTH,103 Lansing Ward 1,257,231,34,0,14
LEAVENWORTH,103 Lansing Ward 2 Precinct 1,414,278,30,0,15
LEAVENWORTH,103 Lansing Ward 2 Precinct 2 H40,414,278,30,0,15
LEAVENWORTH,103 Lansing Ward 3,370,304,28,0,15
LEAVENWORTH,103 Lansing Ward 4,361,325,45,0,14
LEAVENWORTH,103 Leavenworth Ward 1 Precinct 1,65,107,19,0,25
